created_at,id,id_str,full_text,truncated,display_text_range,entities,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang,retweeted_status,quoted_status,text,favorited_by,display_text_width,quoted_status_id,quoted_status_id_str,quoted_status_permalink,metadata,query,possibly_sensitive_appealable
Thu Jul 14 15:18:33 +0000 2022,1547601450863173600,1547601450863173634,"Update: Later on Thursday morning, officials said that only three people were still missing. https://t.co/9FebbOw046",FALSE,116,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1547595348482199600,1547595348482199552,807095,807095,nytimes,NA,,,NA,FALSE,31,190,FALSE,FALSE,FALSE,en,,,"Update: Later on Thursday morning, officials said that only three people were still missing. https://t.co/9FebbOw046",NA,NA,NA,NA,,NA,NA,NA
Thu Jul 14 15:15:06 +0000 2022,1547600581639909400,1547600581639909378,"President Biden tried to isolate Crown Prince Mohammed bin Salman of Saudi Arabia over human rights. But the U.S. now needs the kingdom’s help.
https://t.co/FRQX31LNOl",FALSE,167,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",NA,NA,NA,NA,NA,NA,,,NA,FALSE,53,260,FALSE,FALSE,FALSE,en,,,"President Biden tried to isolate Crown Prince Mohammed bin Salman of Saudi Arabia over human rights. But the U.S. now needs the kingdom’s help.
https://t.co/FRQX31LNOl",NA,NA,NA,NA,,NA,NA,NA
Thu Jul 14 15:10:23 +0000 2022,1547599394748317700,1547599394748317697,"RT @zinoman: On Comedy: Janeane Garofalo, Gen X and rethinking selling out. 
https://t.co/6xNBz3m8eM",FALSE,100,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",NA,NA,NA,NA,NA,NA,,,NA,FALSE,152,0,FALSE,FALSE,FALSE,en,,,"RT @zinoman: On Comedy: Janeane Garofalo, Gen X and rethinking selling out. 
https://t.co/6xNBz3m8eM",NA,NA,NA,NA,,NA,NA,NA
Thu Jul 14 15:09:20 +0000 2022,1547599130419048400,1547599130419048448,Kevin Spacey pleaded not guilty to charges of sexual assault on Thursday in a London courthouse. The Oscar-winning actor is set to face trial in Britain in 2023. https://t.co/p01q52g6vl,FALSE,185,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",NA,NA,NA,NA,NA,NA,,,NA,FALSE,70,447,FALSE,FALSE,FALSE,en,,,Kevin Spacey pleaded not guilty to charges of sexual assault on Thursday in a London courthouse. The Oscar-winning actor is set to face trial in Britain in 2023. https://t.co/p01q52g6vl,NA,NA,NA,NA,,NA,NA,NA
Thu Jul 14 15:00:26 +0000 2022,1547596891029811200,1547596891029811202,"In Opinion

""I’ve been thinking a lot about what it means to raise an American girl in this moment, when continual progress — for my daughters, for all girls — doesn’t feel inevitable,"" writes Jessica Grose. https://t.co/0d6mN4LgEe",FALSE,231,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",NA,NA,NA,NA,NA,NA,,,NA,FALSE,47,338,FALSE,FALSE,FALSE,en,,,"In Opinion

""I’ve been thinking a lot about what it means to raise an American girl in this moment, when continual progress — for my daughters, for all girls — doesn’t feel inevitable,"" writes Jessica Grose. https://t.co/0d6mN4LgEe",NA,NA,NA,NA,,NA,NA,NA
Thu Jul 14 14:54:18 +0000 2022,1547595348482199600,1547595348482199552,"At least 17 people remained unaccounted for on Thursday morning after powerful storms swept through southwestern Virginia, bringing heavy flooding and landslides and damaging more than 100 homes. https://t.co/wZDYaG1ySo",FALSE,219,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",NA,NA,NA,NA,NA,NA,,,NA,FALSE,74,352,FALSE,FALSE,FALSE,en,,,"At least 17 people remained unaccounted for on Thursday morning after powerful storms swept through southwestern Virginia, bringing heavy flooding and landslides and damaging more than 100 homes. https://t.co/wZDYaG1ySo",NA,NA,NA,NA,,NA,NA,NA
Thu Jul 14 14:49:42 +0000 2022,1547594188140646400,1547594188140646403,JPMorgan Chase announced new actions on Thursday that may be seen as preparation for a downturn. But executives at the nation’s largest bank said there were few — if any — signs that the U.S. economy was entering a recession. https://t.co/lPVTDxwuhx,FALSE,249,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",NA,NA,NA,NA,NA,NA,,,NA,FALSE,68,293,FALSE,FALSE,FALSE,en,,,JPMorgan Chase announced new actions on Thursday that may be seen as preparation for a downturn. But executives at the nation’s largest bank said there were few — if any — signs that the U.S. economy was entering a recession. https://t.co/lPVTDxwuhx,NA,NA,NA,NA,,NA,NA,NA
Thu Jul 14 14:45:07 +0000 2022,1547593038565847e3,1547593038565847043,"RT @jonathanweisman: Young voters disapprove of Biden &amp; though they're sticking w/ the Dems, aren't inclined to vote in Nov. &amp; want a diffe…",FALSE,148,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",NA,NA,NA,NA,NA,NA,,,NA,FALSE,35,0,FALSE,FALSE,NA,en,,,"RT @jonathanweisman: Young voters disapprove of Biden &amp; though they're sticking w/ the Dems, aren't inclined to vote in Nov. &amp; want a diffe…",NA,NA,NA,NA,,NA,NA,NA
Thu Jul 14 14:35:27 +0000 2022,1547590602342088700,1547590602342088704,RT @emmabgo: I tried to get to the bottom of the question... why is it so fun to make new friends at work?!? https://t.co/fCfqNGwxQG,FALSE,132,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,NA,,,NA,FALSE,30,0,FALSE,FALSE,FALSE,en,,,RT @emmabgo: I tried to get to the bottom of the question... why is it so fun to make new friends at work?!? https://t.co/fCfqNGwxQG,NA,NA,NA,NA,,NA,NA,NA
Thu Jul 14 14:30:16 +0000 2022,1547589300295897e3,1547589300295897097,"Thousands of young offenders in the U.S. are paying restitution to compensate their victims. The payments can derail the lives of those trying to move past their crimes, a new report asserts, and victims’ rights groups see shortcomings as well.
https://t.co/rYV8VEtKxN",FALSE,268,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",NA,NA,NA,NA,NA,NA,,,NA,FALSE,59,316,FALSE,FALSE,FALSE,en,,,"Thousands of young offenders in the U.S. are paying restitution to compensate their victims. The payments can derail the lives of those trying to move past their crimes, a new report asserts, and victims’ rights groups see shortcomings as well.
https://t.co/rYV8VEtKxN",NA,NA,NA,NA,,NA,NA,NA
Thu Jul 14 14:20:06 +0000 2022,1547586741132873700,1547586741132873731,"Britain is bracing for possibly record-breaking summer heat. “Exceptionally” high temperatures are expected between Sunday and Tuesday, the country’s national weather service said.
https://t.co/bHXF2X8vbH",FALSE,204,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",NA,NA,NA,NA,NA,NA,,,NA,FALSE,69,262,FALSE,FALSE,FALSE,en,,,"Britain is bracing for possibly record-breaking summer heat. “Exceptionally” high temperatures are expected between Sunday and Tuesday, the country’s national weather service said.
https://t.co/bHXF2X8vbH",NA,NA,NA,NA,,NA,NA,NA
Thu Jul 14 14:15:08 +0000 2022,1547585489984635e3,1547585489984634881,RT @jonathan_wolfe: The Times is looking for your advice for the next pandemic. You can share it here. https://t.co/jUqwWzf3h0,FALSE,126,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",NA,NA,NA,NA,NA,NA,,,NA,FALSE,30,0,FALSE,FALSE,FALSE,en,,,RT @jonathan_wolfe: The Times is looking for your advice for the next pandemic. You can share it here. https://t.co/jUqwWzf3h0,NA,NA,NA,NA,,NA,NA,NA
Thu Jul 14 14:11:08 +0000 2022,1547584482454040600,1547584482454040580,"RT @nytimestech: Analysts at Bank of America predict that Tesla’s share of electric car sales worldwide will plummet from 70% last year, to…",FALSE,140,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,NA,,,NA,FALSE,32,0,FALSE,FALSE,NA,en,,,"RT @nytimestech: Analysts at Bank of America predict that Tesla’s share of electric car sales worldwide will plummet from 70% last year, to…",NA,NA,NA,NA,,NA,NA,NA
Thu Jul 14 14:00:09 +0000 2022,1547581719389225e3,1547581719389224966,"The Ukrainian Orthodox Church has long been a dominant spiritual force in the country. But the church is increasingly an object of distrust, largely because of its ties to Moscow.

As tensions grow, priests have been attacked and arrested.
https://t.co/NxGGeeBaHV",FALSE,263,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",NA,NA,NA,NA,NA,NA,,,NA,FALSE,41,190,FALSE,FALSE,FALSE,en,,,"The Ukrainian Orthodox Church has long been a dominant spiritual force in the country. But the church is increasingly an object of distrust, largely because of its ties to Moscow.

As tensions grow, priests have been attacked and arrested.
https://t.co/NxGGeeBaHV",NA,NA,NA,NA,,NA,NA,NA
Thu Jul 14 13:45:07 +0000 2022,1547577939318808600,1547577939318808578,"RT @amyyqin: “The rise of the public’s awareness of data privacy is an inevitable trend."" As China builds up its vast surveillance apparatu…",FALSE,140,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",NA,NA,NA,NA,NA,NA,,,NA,FALSE,53,0,FALSE,FALSE,NA,en,,,"RT @amyyqin: “The rise of the public’s awareness of data privacy is an inevitable trend."" As China builds up its vast surveillance apparatu…",NA,NA,NA,NA,,NA,NA,NA
Thu Jul 14 13:25:06 +0000 2022,1547572898952409e3,1547572898952409088,"Twitter appeared to be coming back online after reports of a worldwide outage on Thursday morning, according to the website Downdetector, which tracks internet disruptions.
https://t.co/CeL2qcLd8R",FALSE,196,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",NA,NA,NA,NA,NA,NA,,,NA,FALSE,81,321,FALSE,FALSE,FALSE,en,,,"Twitter appeared to be coming back online after reports of a worldwide outage on Thursday morning, according to the website Downdetector, which tracks internet disruptions.
https://t.co/CeL2qcLd8R",NA,NA,NA,NA,,NA,NA,NA
Thu Jul 14 13:20:09 +0000 2022,1547571654082973700,1547571654082973716,"A strike close to two maternity hospitals in the center of the Ukrainian city of Vinnytsia killed 12 people, including a baby, and wounded 25 others, officials said.
https://t.co/zI6WgHGHUg https://t.co/3V9dKFq0Z1",FALSE,189,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",NA,NA,NA,NA,NA,NA,,,NA,FALSE,290,622,FALSE,FALSE,FALSE,en,,,"A strike close to two maternity hospitals in the center of the Ukrainian city of Vinnytsia killed 12 people, including a baby, and wounded 25 others, officials said.
https://t.co/zI6WgHGHUg https://t.co/3V9dKFq0Z1",NA,NA,NA,NA,,NA,NA,NA
Thu Jul 14 13:15:04 +0000 2022,1547570375302688800,1547570375302688769,"President Biden called for a “lasting negotiated peace between the State of Israel and the Palestinian people” and reiterated his calls for a two-state solution to the conflict. He was speaking during a four-day visit to the Middle East.
https://t.co/70FwYeqZ1v",FALSE,261,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",NA,NA,NA,NA,NA,NA,,,NA,FALSE,29,208,FALSE,FALSE,FALSE,en,,,"President Biden called for a “lasting negotiated peace between the State of Israel and the Palestinian people” and reiterated his calls for a two-state solution to the conflict. He was speaking during a four-day visit to the Middle East.
https://t.co/70FwYeqZ1v",NA,NA,NA,NA,,NA,NA,NA
Thu Jul 14 13:02:59 +0000 2022,1547567334243520500,1547567334243520514,"Ray Epps was taped before Jan. 6 urging people to go to the Capitol. Then he became the face of a conspiracy theory by pro-Trump forces that the FBI was behind the riot. Since then, he has been forced to sell his home and his business — and go into hiding. https://t.co/2IQEwLJh0O",FALSE,280,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",NA,NA,NA,NA,NA,NA,,,NA,FALSE,174,691,FALSE,FALSE,FALSE,en,,,"Ray Epps was taped before Jan. 6 urging people to go to the Capitol. Then he became the face of a conspiracy theory by pro-Trump forces that the FBI was behind the riot. Since then, he has been forced to sell his home and his business — and go into hiding. https://t.co/2IQEwLJh0O",NA,NA,NA,NA,,NA,NA,NA
Thu Jul 14 13:00:59 +0000 2022,1547566830192996400,1547566830192996352,"RT @VALERIEinNYT: There are seismic ruptures in eastern Orthodoxy now. The Ukr Orthodox Church now prays for Ukr soldiers, &amp; declared indep…",FALSE,144,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",NA,NA,NA,NA,NA,NA,,,NA,FALSE,17,0,FALSE,FALSE,NA,en,,,"RT @VALERIEinNYT: There are seismic ruptures in eastern Orthodoxy now. The Ukr Orthodox Church now prays for Ukr soldiers, &amp; declared indep…",NA,NA,NA,NA,,NA,NA,NA
Thu Jul 14 13:00:48 +0000 2022,1547566785553019e3,1547566785553018881,"Apple did not renew its consulting agreement with Jony Ive, the company’s former design leader who gave the world candy-colored computers, marking the end of a three-decade run. https://t.co/UNLBKjYrfA",FALSE,201,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",NA,NA,NA,NA,NA,NA,,,NA,FALSE,45,158,FALSE,FALSE,FALSE,en,,,"Apple did not renew its consulting agreement with Jony Ive, the company’s former design leader who gave the world candy-colored computers, marking the end of a three-decade run. https://t.co/UNLBKjYrfA",NA,NA,NA,NA,,NA,NA,NA
Thu Jul 14 12:59:38 +0000 2022,1547566490265604e3,1547566490265604097,"After the anti-establishment Five Star Movement threatened to break from Italy’s governing coalition, Prime Minister Mario Draghi called for a confidence vote to test his support and call the populist party’s bluff.
https://t.co/cHw9unEr5O",FALSE,239,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,NA,,,NA,FALSE,34,132,FALSE,FALSE,FALSE,en,,,"After the anti-establishment Five Star Movement threatened to break from Italy’s governing coalition, Prime Minister Mario Draghi called for a confidence vote to test his support and call the populist party’s bluff.
https://t.co/cHw9unEr5O",NA,NA,NA,NA,,NA,NA,NA
Thu Jul 14 12:52:09 +0000 2022,1547564608528863200,1547564608528863233,"The crisis in Sri Lanka has reached a critical point, with its president fleeing the country and protesters calling for his resignation.

How did the island nation get here? Listen to today’s episode of The Daily.
https://t.co/RlCKG8Oxz7",FALSE,237,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,NA,,,NA,FALSE,71,185,FALSE,FALSE,FALSE,en,,,"The crisis in Sri Lanka has reached a critical point, with its president fleeing the country and protesters calling for his resignation.

How did the island nation get here? Listen to today’s episode of The Daily.
https://t.co/RlCKG8Oxz7",NA,NA,NA,NA,,NA,NA,NA
Thu Jul 14 12:05:21 +0000 2022,1547552830394859500,1547552830394859522,"The housing shortage in the U.S., once seen as a coastal issue, has increasingly become a national problem.

“It’s like the cancer was limited to certain parts of our economic body,” one economist said. “And now it’s spreading.”
https://t.co/rd69MeHawS",FALSE,252,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",NA,NA,NA,NA,NA,NA,,,NA,FALSE,75,212,FALSE,FALSE,FALSE,en,,,"The housing shortage in the U.S., once seen as a coastal issue, has increasingly become a national problem.

“It’s like the cancer was limited to certain parts of our economic body,” one economist said. “And now it’s spreading.”
https://t.co/rd69MeHawS",NA,NA,NA,NA,,NA,NA,NA
Thu Jul 14 12:00:13 +0000 2022,154755153797043e4,1547551537970429952,"An Ohio man was arrested and charged with the rape of a 10-year-old girl, who traveled across state lines for an abortion. Before the arrest, some conservatives, including Ohio’s top prosecutor, and a Wall Street Journal editorial, cast doubt on the case. https://t.co/ByvYjvurLI",FALSE,279,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",NA,NA,NA,NA,NA,NA,,,NA,FALSE,165,524,FALSE,FALSE,FALSE,en,,,"An Ohio man was arrested and charged with the rape of a 10-year-old girl, who traveled across state lines for an abortion. Before the arrest, some conservatives, including Ohio’s top prosecutor, and a Wall Street Journal editorial, cast doubt on the case. https://t.co/ByvYjvurLI",NA,NA,NA,NA,,NA,NA,NA
Thu Jul 14 11:45:06 +0000 2022,1547547732696604700,1547547732696604672,"President Biden had tried to isolate Crown Prince Mohammed bin Salman, Saudi Arabia’s de facto leader, over rights abuses. It didn’t work.

Now Biden is set to visit the country as he looks for help to lower gas prices.
https://t.co/QIujDQEPNU",FALSE,243,,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",NA,NA,NA,NA,NA,NA,,,NA,FALSE,38,130,FALSE,FALSE,FALSE,en,,,"President Biden had tried to isolate Crown Prince Mohammed bin Salman, Saudi Arabia’s de facto leader, over rights abuses. It didn’t work.

Now Biden is set to visit the country as he looks for help to lower gas prices.
https://t.co/QIujDQEPNU",NA,NA,NA,NA,,NA,NA,NA
