status_id,tweet_id,created_at,screen_name,text,is_retweet
1290670732825960449,671,2020-08-04T15:27:36Z,sanfrantrader,"Not gonna lie, I start to get a bit antsy every 2 years. I like to upgrade my i Phone in that time period. It's about that time $aapl",FALSE
1290670708247244800,672,2020-08-04T15:27:31Z,StockHighAlertz,"#BREAKINGNEWS: $SIRC Solar Integrated Roofing, Inc. Projected to Report Annual Revenues of $20 Million
https://t.co/UuEsIsuMIl

$NOVA $JKS $SEDG $RUN $VSLR $CSIQ $SPWR $FSLR $NEP $TSLA $AAPL $AMZN $GOOG $FB $ENPH  $BEP $QCLN $PBW $TAN $DQ",FALSE
1290372093985476608,673,2020-08-03T19:40:55Z,StockHighAlertz,"Patient Investors Can Prosper in The Long Term by initiating Positions in Solar Power-Oriented Stocks such as Enerkon Solar International Inc. $ENKS https://t.co/2eYxHPGLX2 

$CBAY $GNUS $MARA $ADT $CHFS $PBI $AMTX $RIOT $KIRK $AAPL $AMBO $TRVN $UPWK $NIO $CODX $NXTD $HIHO",FALSE
1290655551882485761,674,2020-08-04T14:27:17Z,StockHighAlertz,"$SIRC UP +20.27% @0.0445

Solar Integrated Roofing, Inc. Projected to Report Annual Revenues of $20 Million https://t.co/UuEsIsdbQN

$goog $fb $msft $nflx $qqq $amzn $bbry $yhoo $srpt $intc $wag $jcp $gs $bac $o $jpm $s $hlf $ibm $lxrx $aapl $snts $hp $crm $vmw $dell $orcl",FALSE
1290670677742297088,675,2020-08-04T15:27:23Z,realJuicytrades,"Trade after trader after trade is how you get rich.  Not one home run trade, Trading about having a profitable process that you can repeat over and over again and only trading that process.#stocks #investing $SPY $AAPL https://t.co/9itlQtwrud",FALSE
1290660730325344256,676,2020-08-04T14:47:52Z,realJuicytrades,#FYI  I was not making anything up here is where I got the $AAPL news.. they playing games https://t.co/0pypkmUD0u,FALSE
1290407370200363009,677,2020-08-03T22:01:06Z,realJuicytrades,MUST READ BELOW. Brent turn his account from 4K to 18 in just 3 weeks using out alerts. LIKE THIS POST FOR YOUR 2 DAY TRIAL  get acces to 🔥TRADE ALERTS👀TRADING ALGORITHM ☑️TRADING CHAT ROOM📈 and more #trading #investment $SPY $FB #DayTrading #CNBC  $AAPL #StockMarket #stocks https://t.co/p0gJE0qhoh,FALSE
1290657966291652608,678,2020-08-04T14:36:53Z,realJuicytrades,who will win the #TicTok bidding war ? #Microsoft $MSFT $AAPL #Apple,FALSE
1290386577236078593,679,2020-08-03T20:38:28Z,realJuicytrades,https://t.co/dAhFwWSM7o $AAPL getting weak but bullish as long as we can hold this trendline,FALSE
1290657404787527683,680,2020-08-04T14:34:39Z,realJuicytrades,"'As we report in Axios Pro Rata today, Apple has expressed serious interest in buying TikTok' -Axios $AAPL  oh man",FALSE
1290421423626952710,681,2020-08-03T22:56:56Z,realJuicytrades,"|￣￣￣￣￣￣
|  Chart               
|   Request        
|   
|      
| ＿＿＿＿＿＿ 
(\__/)  ||
(•ㅅ•) ||
/ 　 づ
1. Comment a ticker 📈2.FOLLOW  ME 👀3. Retweet to help other traders💵 #stocks #investor $SPY $MSFT $AAPL #stocks #trading #CNBC $LVGO $RNG $INO $MRNA https://t.co/IX5KyHPtwq",FALSE
1290670654904139780,682,2020-08-04T15:27:18Z,Thien_Trades,$AAPL. If you see this going into lunch time. Its not worth the fight have a good day all. https://t.co/8eLCgC4XtY,FALSE
1290670635216232449,683,2020-08-04T15:27:13Z,Briefingcom,$AAPL $V $AMZN $UNH $TTWO $LLY $CRUS https://t.co/D9ek5IXjNa,FALSE
1290663831992139781,684,2020-08-04T15:00:11Z,Briefingcom,$AMD $INTC $AAPL $MSFT $SPY $QQQ https://t.co/y9UKJfrgwl,FALSE
1290636923111985153,685,2020-08-04T13:13:16Z,Briefingcom,"#PageOne: Growth concerns in the stock market have shown up in the outperformance of the growth stocks. That performance edge may be tempered when the opening bell rings, but... $AAPL $MSFT $AMZN $SPY $QQQ #PreMarketAnalysis #GrowthIssues https://t.co/AmRYYVDkoy",FALSE
1290652752276856834,686,2020-08-04T14:16:09Z,Briefingcom,$CRUS not the $AAPL of investors' eyes today as earnings disappoint https://t.co/NvLBGYNXxK $AMD $TXN $QRVO $MU,FALSE
1290656874099019778,687,2020-08-04T14:32:32Z,Briefingcom,"$AAPL has expressed interest in purchasing TikTok, according to Axios https://t.co/ulrVEWGOfd (related stocks: $MSFT $SNAP $FB $TWTR)",FALSE
1290472179109371907,688,2020-08-04T02:18:37Z,SwingingForward,"$AAPL Apple's big quarter last week bodes well for $CRUS 
 
Cirrus Logic beats by $0.23, beats on revs; guides Q2 revs in-line  (74.49 +5.96)
Reports Q1 (Jun) earnings of $0.53 per share, excluding non-recurring items, $... https://t.co/nJFebnJLiq https://t.co/o03uQhVDIR",FALSE
1290670622616543233,689,2020-08-04T15:27:10Z,SwingingForward,"$AAPL
Apple announces update to 27-inch iMac https://t.co/6CwW2z7bHf",FALSE
1290670457826553858,690,2020-08-04T15:26:31Z,TradersCom,@CamilleHurn @_trading_places Y that was all bs story $AAPL denied hence  our tweet from MNS post,FALSE
1290662390082797574,691,2020-08-04T14:54:27Z,TradersCom,New level of BS running markets Axios reports are no basis story $AAPL wants #Tiktok $MSFT then tanks takes $ES_F with it then Apple denies and $MSFT reverses takes $ES_F back via #MoneyNeverSleeps at https://t.co/7KybjJ3tc4 Tell Me Lies https://t.co/CHu6t1TqBH,FALSE
1290431681023954945,692,2020-08-03T23:37:42Z,mikeo188,"Hopefully a smart money analyst upgrades $AAPL or $MSFT tomorrow to help get us more gains

$ES $ES_F $SPX $SPY $QQQ $IWM $VXX $VIX $AMZN $NQ $NDX $DXY",FALSE
1290411865781215233,693,2020-08-03T22:18:58Z,mikeo188,"POLL: is $ES $ES_F rigged if it doesn't go up to 3320 or higher after our 3am mandatory, risk free gains?

$NQ $NDX $DXY $SPX $SPY $QQQ $IWM $VXX $VIX $AAPL $AMZN $MSFT",FALSE
1290670344223825921,694,2020-08-04T15:26:04Z,mikeo188,"Rigged and unfair if $SPX isn't engineered flat through the end of today and tomorrow so the market makers can collect the most call and put option premium

$DXY $NQ $NDX $ES $ES_F $SPY $QQQ $IWM $VXX $VIX $AAPL $AMZN $MSFT",FALSE
1290376748887138304,695,2020-08-03T19:59:25Z,mikeo188,"A full day of $SPY 329 theta burn. Bravo, you portly pig market makers. Design your own buffet/payday

$ES $ES_F $SPX $QQQ $IWM $VXX $VIX $AAPL $AMZN $MSFT $NQ $NDX $DXY",FALSE
1290494271087235080,696,2020-08-04T03:46:25Z,mikeo188,"$ES $ES_F poll results are in. Let's not have a rigged night

$NQ $NDX $DXY $SPX $SPY $QQQ $IWM $VXX $VIX $AAPL $AMZN $MSFT

https://t.co/Y3ZNuovCnW",FALSE
1290670285356773376,697,2020-08-04T15:25:50Z,MJK171002,@2sly4i Buy AAPL.,FALSE
1290670222786125830,698,2020-08-04T15:25:35Z,nitrousholdings,@tradingforkeeps @MoneyMoneyguy No. Buy more $aapl,FALSE
1290670148475662336,699,2020-08-04T15:25:17Z,magnuimsinfo,Key #resistance 117.12 (close) $DIS #Trend New pattern forming (Monthly)-#earnings #markets #disneyplus #Netflix #streaming #charts #espn #disneyparks #coronavirus $NFLX $AMZN $AAPL #HBOMax,FALSE
1290670110542385155,700,2020-08-04T15:25:08Z,Copernicus2013,"$AMZN and $TSLA both reversed into red.. $MSFT, $GOOG and $FB are red as well.. $AAPL continues to be the titan holding things up for now.. on not stock you need to watch for market temperature",FALSE
1290670090136895488,701,2020-08-04T15:25:03Z,FireTrading_,"Active options today

$SPCE $TSLA $ATVI $F $NKLA $KODK $AMZN $NFLX $TLRY $FB $UBER $MU $AMD $AAPL $MSFT $NIO $AAL $SNAP $BA $INTC $SPCE $TSLA",FALSE
1290489947468619779,702,2020-08-04T03:29:14Z,cryptoexp64212C,"1000+ Pips Profit in 12 days🔥❤️🚀

Checkout the Bio for more info

#fx #forex

#fx #stocks #forex #gbpjpy #bitcoin #eurcad #BTC #aapl #audnzd #forexsignals #crudeoil #usoil 10148 https://t.co/dpO1Jt8hOn",FALSE
1290670005135331328,703,2020-08-04T15:24:43Z,cryptoexp64212C,"EURNZD TP2 Hit! 180 PIPS PROFIT 🔥👍🏻⚡️

Checkout the Bio for more info

#fx #forex

#forexsignals #aapl #BTC #fx #forex 13049 https://t.co/GHQeyBZHpn",FALSE
1290375610993455105,704,2020-08-03T19:54:54Z,AlexisD47265049,19 Trading Days until 4-1 stock split $AAPL August 24,FALSE
1290669995744202752,705,2020-08-04T15:24:41Z,AlexisD47265049,$AAPL will retest 434 today,FALSE
1290423483294298112,706,2020-08-03T23:05:07Z,LottoCalls,"Hello......$BA

2 weeks since she's shown this #potential. 195M 🦋 but you know how they fly. Daily needs to hold 162.04

165, 171, 180

#knowyourlevels #makemoney #makeitrain #EpicMove
#patience
$DIA $SPX $SPY $QQQ $IWM $TSLA $FB $AAPL $AMZN $NVDA $NFLX $GOOG $GS #FANG #BANG",FALSE
1290669911677612038,707,2020-08-04T15:24:21Z,LottoCalls,"$GS

Same as $BA 195M. #Patient play.Wait for 200.30

Levels:
203.87
205.84
207.44
209.13

Left demand. Supply 206.88-210.50. Room to run. 

#knowyourlevels #makemoney #makeitrain #EpicMove
#patience
$DIA $SPX $SPY $QQQ $IWM $TSLA $FB $AAPL $AMZN $NVDA $NFLX $GOOG $GS #FANG #BANG",FALSE
1290669897568133120,708,2020-08-04T15:24:17Z,somuchtest,$AAPL) up 1.0327%!,FALSE
1290669894506369025,709,2020-08-04T15:24:16Z,GGatsby77,@MoneyPigTrading $AAPL doesn’t NEED a pump lol,FALSE
1290669855365046272,710,2020-08-04T15:24:07Z,msasot,$AAPL $BDNCE $MSFT - Apple expressing interest in TikTok - Axios https://t.co/yQ5RYgJOQQ,FALSE
1290669819101163526,711,2020-08-04T15:23:59Z,capex_en,"Did Apple make the right choice of splitting the stocks? 
https://t.co/hXIOL9NfW0
$AAPL $DJIA $SPX #cfd #trading #Q2 #earnings #covid19 
77.09% of retail CFD accounts lose money. https://t.co/uBuvZrh3S0",FALSE
1290583348474257408,712,2020-08-04T09:40:22Z,capex_en,"• $AAPL faces deceptive trade practices probe by multiple U.S. states
• $XRP outpaced #Tether to become the 3rd most valuable #Crypto 
• #Trump: U.S. should get 'substantial portion' of #TikTok
https://t.co/nRjL3B3dOo",FALSE
1290669798880411648,713,2020-08-04T15:23:54Z,BlutosGooch,"🚨New Challenge Alert 🚨 

Make your dog walk across your computer and buy whatever stock he types. I'm already up $1000! Idk what $AAPL is but thanks Spot 🐶",FALSE
1290669756891017217,714,2020-08-04T15:23:44Z,dailyEdgeGroup,"Stock Blocks
📈  $MSFT  💻📱 #FAANMG
📊  594,686  ⚫️ #DarkPool
💵  213.63
💔  -1.72 | -0.81%

Same day late sell block. $AAPL took the mantle of rumored buyer for Tik Tok.

$QQQ $AMZN",FALSE
1290669752034013184,715,2020-08-04T15:23:43Z,bluehorseshuluv,"@axios @jonathanvswan @realDonaldTrump Jonathan Swan, doing his best to make it bad. Nope. BTW, did you get the AAPL ""scoop"" on TikTok too? How and why would you be allowed to interview POTUS?",FALSE
1290669725870108683,716,2020-08-04T15:23:36Z,aegisthus11,With the president’s about face on #TicTok and now $MSFT and $AAPL  interest in it.. I can only imagine that the data it collects on YOU must be well worth it.,FALSE
1290669604608659457,717,2020-08-04T15:23:07Z,ynizami7,"$AAPL has expressed serious interest in buying tiktok, sais Axios

You know what it means for $IZEA ....

https://t.co/5nZoy07BgG",FALSE
1290669537688293380,718,2020-08-04T15:22:51Z,tophat7819,@TradingThomas3 Both MSFT and AAPL up on bid. Lets add a few more big cap tech to boost QQQ.,FALSE
1290669493547483136,719,2020-08-04T15:22:41Z,jmlinfl,@benshapiro AAPL AMZN MSFT,FALSE
1290669440682659841,720,2020-08-04T15:22:28Z,VolatilityWiz,"$AAPL post-split put diag, if you expect some air coming out after that passes https://t.co/avguMNuk0I",FALSE
1290658849486188547,721,2020-08-04T14:40:23Z,VolatilityWiz,"It's official. The 10,000th pundit on CNBC to warn about tech, so everyone gets a free $AAPL call and a taco. https://t.co/iPniDjru70",FALSE
1290669384332124160,722,2020-08-04T15:22:15Z,TradeThePattern,"$AAPL chart update - price stall at the 161.8%  

Remember, your indicator only matters if the chart shows that crowd has a history of reacting to it

#Fibonacci https://t.co/J7HKYF8Ac8",FALSE
1290669280384753664,723,2020-08-04T15:21:50Z,RaviRomo,"I'm sure $GOOGL $FB and possibly $AAPL might be interested - just like I am interested in going to the moon - the key Q is wxactly WHICH COMPANY can clear FTC and DoJ ANTI-TRUST scrutiny

Only $MSFT https://t.co/pyHGIKIbEC",FALSE
1290669191910100998,724,2020-08-04T15:21:29Z,TraderWebull,"Top stocks I am watching today: 
$BOXL
$AAPL
$AMZN
$ABIO
$IDEX
$AMD
Can’t trade in pre-market or after hours? Get WeBull. I recommend starting a 100$ portfolio in webull to get 2 free stocks valued up to 1400$, you also get access to their great charts!
https://t.co/ilalD29CAK",FALSE
1290669183215296513,725,2020-08-04T15:21:27Z,qveency,"I have $5k buying power just for $AAPL , should I buy now, wait on dips or wait for the 4-1 split ?",FALSE
1290400865195622406,726,2020-08-03T21:35:15Z,TalkMarkets,Market Breakout To Breakdown? $QQQ $SPY Also $AAPL $MSFT $XLE $VIX https://t.co/QRSoEJrKn5,FALSE
1290635536923754497,727,2020-08-04T13:07:45Z,TalkMarkets,The #Trump Effect: How Trump's Policies Moved Stocks This Past Week $AZN $BMY $GSK $JNJ $LLY $MRK $NVS $PFE $SNY $RHHBY $AAPL $AMZN $GOOG $MSFT $MRNA $SNAP $FB $TWTR $GOOGL $KODK https://t.co/1Jeg3MVk5h,FALSE
1290634940569329665,728,2020-08-04T13:05:23Z,TalkMarkets,Trade Of The Week: $AAPL Also $FB https://t.co/YoWO1poaHf,FALSE
1290669131939950592,729,2020-08-04T15:21:15Z,TalkMarkets,"More About Stock Splits, And Some About Reverse Stock Splits $AAPL $STUDY https://t.co/xcc2WyN8sM",FALSE
1290657777837387788,730,2020-08-04T14:36:08Z,TalkMarkets,#TikTok Insanity $MSFT $AAPL $GOOG $GOOGL https://t.co/DK8WjAMK0K,FALSE
1290370418088574981,731,2020-08-03T19:34:16Z,TalkMarkets,Apple Explodes After Reporting Earnings #AAPL https://t.co/85WIa1JLJR,FALSE
1290391375184375809,732,2020-08-03T20:57:32Z,TalkMarkets,"This Is ""Unsustainable"": Why Even Bullish Morgan Stanley Sees An Imminent Market Correction $SPX Also $AAPL $AMZN $MSFT $FB $GOOGL https://t.co/64WK1uF6OM",FALSE
1290386901879447554,733,2020-08-03T20:39:46Z,TalkMarkets,FAMANG Controls The Market $AAPL $AMZN $MSFT $NFLX $FB $GOOGL https://t.co/FfLeFn8inh,FALSE
1290669095868870662,734,2020-08-04T15:21:06Z,CapitalPrivate1,"Here we go recycling $aapl  Again! ♻️
@Ufc26 @MadMoneyOnCNBC @carlquintanilla @NorthmanTrader https://t.co/2xBDyBubjQ",FALSE
1290668794344624131,735,2020-08-04T15:19:54Z,CapitalPrivate1,@Ufc26 @NorthmanTrader @GuyAdami $AAPL probably is -20% #huawei ate their cake 2 yrs ago,FALSE
1290668947138727937,736,2020-08-04T15:20:31Z,InoueKuniko,@CNBC Keep pumping stock price to help Buffett selling his AAPL position at historical highest price with 200% benefit in 2 years. Actually APPLE has nothing improvement in their sale last 2 years.  Be carefull https://t.co/38yUz3eEB2,FALSE
1290667444336353281,737,2020-08-04T15:14:32Z,MiltDavis,"BOUGHT! $AAPL 8/7 445c

I like the MacBook news drop. Maybe we’ll get a taste of the iPhone release",FALSE
1290668918428667904,738,2020-08-04T15:20:24Z,MiltDavis,Tim Apple just has zero chill left in his soul after those congressional hearings 🔥 🔥 $AAPL https://t.co/Y5YCMejfRD,FALSE
1290639231841435648,739,2020-08-04T13:22:26Z,CHItraders,"Microsoft reveals more details about its 'Netflix for games' service, launching Sept. 15 $MSFT $NFLX $GOOGL $AAPL https://t.co/FsCMLkQsWh",FALSE
1290668834400149510,740,2020-08-04T15:20:04Z,CHItraders,Apple announces new 27-inch iMac with lots of big upgrades for the same price $AAPL $AAPL $INTC $AMD https://t.co/CT9FBQB3yr,FALSE
1290639128862887938,741,2020-08-04T13:22:01Z,CHItraders,"EU antitrust regulators to investigate $2.1 billion Google, Fitbit deal $GOOGL $FIT $AAPL https://t.co/nhoPSAxfFH",FALSE
1290668805493063682,742,2020-08-04T15:19:57Z,realTKAL,$aapl bot 450C,FALSE
1290668774400700416,743,2020-08-04T15:19:49Z,TraderMentality,"$AAPL updated

Has the fifth wave look and more of ideal trim/trail spot vs entry IMO. Also a bit of a red flag in regards to tech/NQ. May still see some chop &amp; another high before completing. Could still see 460+ https://t.co/3bbkaAEheZ",FALSE
1290665030569152513,744,2020-08-04T15:04:57Z,MMeatloaf7,"$aapl 15min

Rounding “bottom” or cup n handle building

Both up move patterns https://t.co/nBl7XuCO2D",FALSE
1290375654702186501,745,2020-08-03T19:55:04Z,MMeatloaf7,@fausto412 $aapl had a chance at right shoulder here on 15min now be subjected to last 10min manipulation $aapl https://t.co/rGz6dK4jfP,FALSE
1290646422656884739,746,2020-08-04T13:51:00Z,MMeatloaf7,"$aapl 15min

Breakout above 439.2 https://t.co/UqHr83Cdp0",FALSE
1290652471279464451,747,2020-08-04T14:15:02Z,MMeatloaf7,"$aapl 45min trying to base with gteen hammer

Next up is hourly

Smaller time frames still trying to build a floor

It’s a little more difficult when climbing from a previous daily candle that based mid air https://t.co/BLZotOadUJ https://t.co/gyYJoWFqqo",FALSE
1290644606883856388,748,2020-08-04T13:43:47Z,MMeatloaf7,$aapl below 431.5 and will likely see 425,FALSE
1290668773649911813,749,2020-08-04T15:19:49Z,MMeatloaf7,"$aapl 15min

Handle trying to form https://t.co/NTyeqBXF57 https://t.co/kXFbjg2ArU",FALSE
1290655964690096131,750,2020-08-04T14:28:55Z,MMeatloaf7,"$aapl +7 💰 

  Cheers",FALSE
1290380126354583561,751,2020-08-03T20:12:50Z,MMeatloaf7,"@fausto412 $aapl only thing I don’t like is inverted hammer but still green so still possible upside - currently a dump n pump setup

Need to watch 4hr last candle low, if breaks below that, she’ll likely see 432.5. Below 431.5 and your looking at a 4hr upper bb retest https://t.co/ta5OU6vS9g",FALSE
1290651527980425223,752,2020-08-04T14:11:18Z,MMeatloaf7,"$aapl 30min 

Working on breakout extension from previous green hammer https://t.co/mLGpTkIShv",FALSE
1290668769426190336,753,2020-08-04T15:19:48Z,FAHAD961982,$AAPL short now my stop $445 https://t.co/CMbcV2GTAd,FALSE
1290406083333427201,754,2020-08-03T21:55:59Z,FAHAD961982,Monday Morning Most Active Calls and Puts - Watching $GNUS $MSFT $AAPL $MPC ... https://t.co/PiEhqNC7vF via @YouTube $NIO,FALSE
1290668752481198080,755,2020-08-04T15:19:44Z,STARLINKOPTIONS,$AAPL and $MSFT fighting for tiktok. I think $FB will come in the mix and secure the deal.,FALSE
1290668744113631234,756,2020-08-04T15:19:42Z,BluthCapital,"$AAPL has no interest in non-private, public user-generated content. A political &amp; decency quagmire that would serve ONLY as weakness for politicians to target. Heavy is the head that wears the ""most valuable co"" crown.

Cook takes a stand on stuff ONLY in his profile bio. https://t.co/VCqEkfC7kx",FALSE
1290663638244696064,757,2020-08-04T14:59:25Z,BQInvstTraining,"""100 Baggers: Stocks That Return 100-to-1 and How To Find Them"" by @chriswmayer

 https://t.co/FJP1BPP6Du 

A good read. 

P/e expansion + profit growth = 100-baggers.

#growthinvesting
$FB $AMZN $AAPL $NFLX $GOOG $MA $V $COST $BRKA $MSFT $TSLA $NKE $DIS $CMG $CMG $LUV $CSX $MSCI",FALSE
1290659496944181248,758,2020-08-04T14:42:58Z,BQInvstTraining,"HDFC Bank facing “strategic failure” post Aditya Puri's exit
#2/3

Well entrenched institutions like HDFC Bank aren't expected to crumble when a key person leaves. 

Everyone was afraid of what might happen to Apple after Steve Jobs died. 

#HDFCBank #Nifty #BankNifty $HDB $AAPL",FALSE
1290659500857479170,759,2020-08-04T14:42:58Z,BQInvstTraining,"HDFC Bank facing “strategic failure” post Aditya Puri's exit
#3/3

But Cook has managed quite well (Apple didn't face CG issues).

The recent share sale by Aditya Puri should not cause concerns. But concerns around CG /lack of transparency, must be allayed.

#HDFCBank $HDB $AAPL",FALSE
1290668707484581888,760,2020-08-04T15:19:33Z,BQInvstTraining,"@YungMoneyBlog And you didn't include $NFLX, which along with $FB $AMZN $AAPL $GOOG, makes up the FAANG stocks. 

In my view, streaming is a business of the future, and Netflix is a well entrenched player.",FALSE
1290668384250716161,761,2020-08-04T15:18:16Z,BQInvstTraining,"@YungMoneyBlog Interesting.

Which of these might potentially ""implode"" some day?

$AAPL: great product business
$AMZN: riding on AWS which has potential
$MSFT: diversified, cloud

$GOOG $FB both driven by advertisements: might be under threat?

Most imp: Mgmt quality at all 5, is impeccable.",FALSE
1290659492628254723,762,2020-08-04T14:42:56Z,SusanLiTV,"#TikTok is not the type of acquisition #Apple is interested in 

Even if they have the cash and regardless of the firesale pricing 

$aapl largest acquisition is Beats for $3bln https://t.co/8i10avHl1D",FALSE
1290668665134866432,763,2020-08-04T15:19:23Z,SusanLiTV,"#Apple confirming they are not interested in #TikTok 

&amp; there are no discussions about buying TikTok 

$aapl 📲",FALSE
1290634907232985089,764,2020-08-04T13:05:15Z,Ugo_AAPL,@alan_schramm @dhruvbansal @unchainedcap @threadreaderapp Thanks for it! 🙂,FALSE
1290668661804609536,765,2020-08-04T15:19:23Z,Ugo_AAPL,@littlesteve Waiting for Apple Silicon to implement the A12 and further fixes (?) (as T2 roughly is a modified A9 isn’t it?),FALSE
1290567830988107776,766,2020-08-04T08:38:43Z,Ugo_AAPL,@MGENetvous Poke @groupe_mgen @mgen_91,FALSE
1290668539918061573,767,2020-08-04T15:18:54Z,GrOptions,"Wow, $aapl worked out as a great scalp! 
#options $aapl.",FALSE
1290668522251653126,768,2020-08-04T15:18:49Z,TrashInvestment,"@maybebullish @carlquintanilla @CNBC Also the case for $GE &amp; $AAPL to some extent as $AAPL is the free stock you get if you get lucky

-ex Robinhood user",FALSE
1290573634998882304,769,2020-08-04T09:01:46Z,Samroth61562816,"GOLDMAN SACHS: $DXY

- ""Perhaps 20% or so #Overvalued""
-""The fundamentals for the US Currency looks Pretty Poor""
- ""We would be fairly #Negative on the #Dollar""

$spy $spx $qqq $fb $aapl $amzn $googl $nem $docu $eem $iwm $z $eurusd $usdjpy $gbpusd $gs $x $bac $jpm $gush $vix $nke https://t.co/KFFV4L7XaL",FALSE
1290586715938344960,770,2020-08-04T09:53:45Z,Samroth61562816,"🇹🇷Turkey’s Central Banks’s Official quarterly $GOLD reserves have been INCREASING

$gld $gdx $nem $slv $gush $f $ge $hal $spy $spx $qqq $fb $aapl $amzn $nflx $googl $eurusd $usdjpy $gbpusd $vix $fxe $fxy $fxf $tsla $dkng $penn $docu $okta $wix $usdchf $tsla $spce $x $gush $xxii https://t.co/pHl1OQOdNk",FALSE
1290561658490884097,771,2020-08-04T08:14:11Z,Samroth61562816,"Turkey and India’s Central Banks’s Official quarterly $GOLD reserves increasing

$gld $gdx $nem $slv $gush $f $ge $hal $spy $spx $qqq $fb $aapl $amzn $nflx $googl $eurusd $usdjpy $gbpusd $vix $fxe $fxy $fxf $tsla $dkng $penn $docu $okta $wix $usdchf $tsla $spce $x https://t.co/megEr6rUs1",FALSE
1290623790377033729,772,2020-08-04T12:21:04Z,Samroth61562816,"GOLDMAN SACHS: $DXY

- ""Perhaps 20% or so #Overvalued""
-""The fundamentals for the US Currency looks Pretty Poor""
- ""We would be fairly #Negative on the #Dollar""

$spy $spx $qqq $fb $aapl $amzn $googl $nem $docu $eem $iwm $z $eurusd $usdjpy $gbpusd $gs $x $bac $jpm $gush $vix $nke https://t.co/QeqUbTHAhH",FALSE
1290652763391746050,773,2020-08-04T14:16:12Z,Samroth61562816,"Mr Wonderful: $GLD, CNBC

$spx $spy $qqq $aapl $tsla $fb $nflx $btc $amzn $zm $tlt $xom $xle $ba $f $fb $twtr $vix $dxy $uup $gdx $slv $spce $usdjpy $eurusd $jpm $gs $c $xlf $gold $nem $ms $cs $axp $ma $v $bac $td $work $gush $jets $xxii $tmus $vix $o $gbpusd $docu $okta $t https://t.co/kvqeg0gf94",FALSE
1290660295753568259,774,2020-08-04T14:46:08Z,Samroth61562816,"Mr Wonderful: $GLD, CNBC

$spx $spy $qqq $aapl $tsla $fb $nflx $btc $amzn $zm $tlt $xom $xle $ba $f $fb $twtr $vix $dxy $uup $gdx $slv $spce $usdjpy $eurusd $jpm $gs $c $xlf $gold $nem $ms $cs $axp $ma $v $bac $td $work $gush $jets $xxii $tmus $vix $o $gbpusd $docu $okta $t https://t.co/ALlSSuk0Y0",FALSE
1290564564346703872,775,2020-08-04T08:25:44Z,Samroth61562816,"🇮🇳India’s Central Banks’s (RBI) Official quarterly $GOLD reserves have been INCREASING

$gld $gdx $nem $slv $gush $f $ge $hal $spy $spx $qqq $fb $aapl $amzn $nflx $googl $eurusd $usdjpy $gbpusd $vix $fxe $fxy $fxf $tsla $dkng $penn $docu $okta $wix $usdchf $tsla $spce $x https://t.co/UndCTI0j2i",FALSE
1290564342757326849,776,2020-08-04T08:24:51Z,Samroth61562816,"🇹🇷Turkey’s Central Banks’s Official quarterly $GOLD reserves have been INCREASING

$gld $gdx $nem $slv $gush $f $ge $hal $spy $spx $qqq $fb $aapl $amzn $nflx $googl $eurusd $usdjpy $gbpusd $vix $fxe $fxy $fxf $tsla $dkng $penn $docu $okta $wix $usdchf $tsla $spce $x https://t.co/10BIQs8HtM",FALSE
1290668491440361475,777,2020-08-04T15:18:42Z,Samroth61562816,"Mr Wonderful: $GLD, CNBC

$spx $spy $qqq $aapl $tsla $fb $nflx $btc $amzn $zm $tlt $xom $xle $ba $f $fb $twtr $vix $dxy $uup $gdx $slv $spce $usdjpy $eurusd $jpm $gs $c $xlf $gold $nem $ms $cs $axp $ma $v $bac $td $work $gush $jets $xxii $tmus $vix $o $gbpusd $docu $okta $t https://t.co/MMLFeH3xaE",FALSE
1290624110545043459,778,2020-08-04T12:22:21Z,Samroth61562816,"🇹🇷Turkey’s Central Banks’s Official quarterly $GOLD reserves have been INCREASING

$gld $gdx $nem $slv $gush $f $ge $hal $spy $spx $qqq $fb $aapl $amzn $nflx $googl $eurusd $usdjpy $gbpusd $vix $fxe $fxy $fxf $tsla $dkng $penn $docu $okta $wix $usdchf $tsla $spce $x $gush $xxii https://t.co/oWILWT3Q9W",FALSE
1290586849858265094,779,2020-08-04T09:54:17Z,Samroth61562816,"🇮🇳India’s Central Banks’s (RBI) Official quarterly $GOLD reserves have been INCREASING

$gld $gdx $nem $slv $gush $f $ge $hal $spy $spx $qqq $fb $aapl $amzn $nflx $googl $eurusd $usdjpy $gbpusd $vix $fxe $fxy $fxf $tsla $dkng $penn $docu $okta $wix $usdchf $tsla $spce $x $gush $x https://t.co/kZS1RotxC5",FALSE
1290563257519017984,780,2020-08-04T08:20:32Z,Samroth61562816,"GOLDMAN SACHS: $DXY

- ""Perhaps 20% or so #Overvalued""
-""The fundamentals for the US Currency looks Pretty Poor""
- ""We would be fairly #Negative on the #Dollar""

$spy $spx $qqq $fb $aapl $amzn $googl $nem $docu $eem $iwm $z $eurusd $usdjpy $gbpusd $gs $x $bac $jpm $gush $vix $nke https://t.co/HEJI670y58",FALSE
